id,jawaban_a,jawaban_b,jawaban_c,jawaban_d,jawaban_e,tingkat_kesukaran,daya_pembeda,cluster
1d2d4753-5783-11ea-b304-86cbb67d2138,0.15859030837004406,0.15229704216488357,0.21900566393958465,0.18753933291378225,0.28256765261170547,0.282568,0.237762,0
1d2d4758-5783-11ea-b304-86cbb67d2138,0.16488357457520453,0.12271869100062932,0.41409691629955947,0.16928886091881687,0.1277533039647577,0.164884,0.135198,0
1d2d475d-5783-11ea-b304-86cbb67d2138,0.20893643801132789,0.25361862806796726,0.09502831969792322,0.11516677155443675,0.32599118942731276,0.325991,0.405594,2
1d2d4762-5783-11ea-b304-86cbb67d2138,0.18439269981120202,0.302076777847703,0.2013845185651353,0.11139081183134046,0.20075519194461927,0.302077,0.305361,0
1d2d4767-5783-11ea-b304-86cbb67d2138,0.6387665198237885,0.05034612964128383,0.07677784770295784,0.11516677155443675,0.118313404657017,0.638767,0.617716,1
1d2d476c-5783-11ea-b304-86cbb67d2138,0.14033983637507866,0.11076148521082442,0.197608558842039,0.10383889238514789,0.4461925739458779,0.446193,0.638695,2
1d2d4771-5783-11ea-b304-86cbb67d2138,0.1000629326620516,0.11139081183134046,0.10824417872876023,0.5204531151667715,0.1592196349905601,0.520453,0.636364,2
1d2d4699-5783-11ea-b304-86cbb67d2138,0.25705645161290325,0.23387096774193547,0.18346774193548387,0.1461693548387097,0.17842741935483872,0.146169,0.183521,0
1d2d46a0-5783-11ea-b304-86cbb67d2138,0.4889112903225806,0.10685483870967742,0.18548387096774194,0.11290322580645161,0.10584677419354839,0.488911,0.441948,1
1d2d46a5-5783-11ea-b304-86cbb67d2138,0.2368951612903226,0.17842741935483872,0.1461693548387097,0.2550403225806452,0.18245967741935484,0.236895,0.310861,0
1d2d46aa-5783-11ea-b304-86cbb67d2138,0.11088709677419355,0.3336693548387097,0.19657258064516128,0.22681451612903225,0.13205645161290322,0.333669,0.438202,2
1d2d46af-5783-11ea-b304-86cbb67d2138,0.1350806451612903,0.16330645161290322,0.2540322580645161,0.18951612903225806,0.25705645161290325,0.135081,0.153558,0
1d2d46b4-5783-11ea-b304-86cbb67d2138,0.09375,0.10685483870967742,0.11995967741935484,0.28024193548387094,0.39919354838709675,0.11996,0.104869,0
1d2d46b9-5783-11ea-b304-86cbb67d2138,0.10383064516129033,0.4405241935483871,0.1622983870967742,0.14213709677419356,0.15120967741935484,0.440524,0.464419,2
1d2d46be-5783-11ea-b304-86cbb67d2138,0.14213709677419356,0.3901209677419355,0.17842741935483872,0.08669354838709678,0.20262096774193547,0.390121,0.520599,2
1d2d46c8-5783-11ea-b304-86cbb67d2138,0.1875,0.23588709677419356,0.1693548387096774,0.14213709677419356,0.26411290322580644,0.235887,0.17603,0
1d2d46cd-5783-11ea-b304-86cbb67d2138,0.3084677419354839,0.29536290322580644,0.16129032258064516,0.11794354838709678,0.11491935483870967,0.16129,0.071161,0
1d2d46d2-5783-11ea-b304-86cbb67d2138,0.3387096774193548,0.11895161290322581,0.21471774193548387,0.08770161290322581,0.2399193548387097,0.239919,0.187266,0
1d2d46d7-5783-11ea-b304-86cbb67d2138,0.22580645161290322,0.26814516129032256,0.13306451612903225,0.23084677419354838,0.14012096774193547,0.140121,0.074906,0
1d2d46dc-5783-11ea-b304-86cbb67d2138,0.1461693548387097,0.1381048387096774,0.2006048387096774,0.17036290322580644,0.34475806451612906,0.138105,0.003745,0
1d2d46e1-5783-11ea-b304-86cbb67d2138,0.2762096774193548,0.13205645161290322,0.27318548387096775,0.13608870967741934,0.18245967741935484,0.273185,0.138577,0
1d2d46e6-5783-11ea-b304-86cbb67d2138,0.16733870967741934,0.28326612903225806,0.17137096774193547,0.18850806451612903,0.18951612903225806,0.283266,0.235955,0
1d2d46eb-5783-11ea-b304-86cbb67d2138,0.3487903225806452,0.14112903225806453,0.10483870967741936,0.19455645161290322,0.2086693548387097,0.34879,0.438202,2
1d2d46f0-5783-11ea-b304-86cbb67d2138,0.2086693548387097,0.2923387096774194,0.24193548387096775,0.14818548387096775,0.10887096774193548,0.292339,0.359551,0
1d2d46f5-5783-11ea-b304-86cbb67d2138,0.10181451612903226,0.28225806451612906,0.29939516129032256,0.19556451612903225,0.12096774193548387,0.195565,0.153558,0
1d2d46fa-5783-11ea-b304-86cbb67d2138,0.1935483870967742,0.19556451612903225,0.20161290322580644,0.21774193548387097,0.1905241935483871,0.217742,0.157303,0
1d2d46ff-5783-11ea-b304-86cbb67d2138,0.10080645161290322,0.1693548387096774,0.36794354838709675,0.16129032258064516,0.2006048387096774,0.169355,0.134831,0
1d2d4705-5783-11ea-b304-86cbb67d2138,0.08568548387096774,0.21169354838709678,0.22580645161290322,0.09778225806451613,0.3790322580645161,0.379032,0.490637,2
1d2d470a-5783-11ea-b304-86cbb67d2138,0.1350806451612903,0.07661290322580645,0.09173387096774194,0.5534274193548387,0.1431451612903226,0.553427,0.456929,2
1d2d470f-5783-11ea-b304-86cbb67d2138,0.14717741935483872,0.1159274193548387,0.2439516129032258,0.16330645161290322,0.32963709677419356,0.115927,0.082397,0
1d2d4714-5783-11ea-b304-86cbb67d2138,0.18548387096774194,0.16431451612903225,0.2711693548387097,0.07560483870967742,0.3014112903225806,0.301411,0.329588,0
1d2d4732-5783-11ea-b304-86cbb67d2138,0.16834677419354838,0.09979838709677419,0.07056451612903226,0.13306451612903225,0.5282258064516129,0.528226,0.434457,2
1d2d4733-5783-11ea-b304-86cbb67d2138,0.2752016129032258,0.11895161290322581,0.10584677419354839,0.19556451612903225,0.3034274193548387,0.118952,-0.018727,0
1d2d4734-5783-11ea-b304-86cbb67d2138,0.1743951612903226,0.2752016129032258,0.16431451612903225,0.15725806451612903,0.22782258064516128,0.164315,0.0,0
1d2d4735-5783-11ea-b304-86cbb67d2138,0.16532258064516128,0.14717741935483872,0.11491935483870967,0.3235887096774194,0.24798387096774194,0.323589,0.52809,2
1d2d4736-5783-11ea-b304-86cbb67d2138,0.13306451612903225,0.2439516129032258,0.24899193548387097,0.14818548387096775,0.2247983870967742,0.133065,0.048689,0
1d2d4737-5783-11ea-b304-86cbb67d2138,0.1844758064516129,0.17842741935483872,0.10181451612903226,0.25100806451612906,0.2842741935483871,0.284274,0.314607,0
1d2d4738-5783-11ea-b304-86cbb67d2138,0.24294354838709678,0.1905241935483871,0.19556451612903225,0.2550403225806452,0.11491935483870967,0.25504,0.071161,0
1d2d4739-5783-11ea-b304-86cbb67d2138,0.20967741935483872,0.22076612903225806,0.15120967741935484,0.2399193548387097,0.17842741935483872,0.15121,0.086142,0
1d2d474f-5783-11ea-b304-86cbb67d2138,0.12096774193548387,0.5433467741935484,0.06955645161290322,0.14717741935483872,0.11895161290322581,0.543347,0.520599,2
1d2d4754-5783-11ea-b304-86cbb67d2138,0.21774193548387097,0.17137096774193547,0.3084677419354839,0.16431451612903225,0.1381048387096774,0.308468,0.367041,2
1d2d4759-5783-11ea-b304-86cbb67d2138,0.20967741935483872,0.17237903225806453,0.14112903225806453,0.3175403225806452,0.1592741935483871,0.141129,0.059925,0
1d2d475e-5783-11ea-b304-86cbb67d2138,0.13306451612903225,0.4485887096774194,0.08165322580645161,0.18951612903225806,0.14717741935483872,0.448589,0.59176,2
1d2d4763-5783-11ea-b304-86cbb67d2138,0.1310483870967742,0.10987903225806452,0.1814516129032258,0.4425403225806452,0.13407258064516128,0.44254,0.430712,2
1d2d4768-5783-11ea-b304-86cbb67d2138,0.14919354838709678,0.19959677419354838,0.3487903225806452,0.13407258064516128,0.16834677419354838,0.34879,0.224719,0
1d2d476d-5783-11ea-b304-86cbb67d2138,0.17237903225806453,0.17842741935483872,0.11693548387096774,0.4163306451612903,0.1159274193548387,0.416331,0.284644,2
1d2d4772-5783-11ea-b304-86cbb67d2138,0.12600806451612903,0.17036290322580644,0.2842741935483871,0.12701612903225806,0.2923387096774194,0.292339,0.265918,0
1d2d469b-5783-11ea-b304-86cbb67d2138,0.29051383399209485,0.3349802371541502,0.17094861660079053,0.07707509881422925,0.12549407114624506,0.33498,0.32967,0
1d2d46a1-5783-11ea-b304-86cbb67d2138,0.26877470355731226,0.2766798418972332,0.08794466403162056,0.09683794466403162,0.26976284584980237,0.27668,0.373626,0
1d2d46a6-5783-11ea-b304-86cbb67d2138,0.1007905138339921,0.4199604743083004,0.14723320158102768,0.16699604743083005,0.1650197628458498,0.41996,0.498168,2
1d2d46ab-5783-11ea-b304-86cbb67d2138,0.1482213438735178,0.33794466403162055,0.14723320158102768,0.16106719367588934,0.20553359683794467,0.205534,0.208791,0
1d2d46b0-5783-11ea-b304-86cbb67d2138,0.1551383399209486,0.22430830039525693,0.116600790513834,0.18675889328063242,0.31719367588932806,0.186759,0.172161,0
1d2d46b5-5783-11ea-b304-86cbb67d2138,0.10177865612648221,0.11363636363636363,0.12351778656126482,0.23122529644268774,0.4288537549407115,0.231225,0.124542,0
1d2d46ba-5783-11ea-b304-86cbb67d2138,0.16304347826086957,0.14624505928853754,0.4140316205533597,0.1492094861660079,0.12648221343873517,0.414032,0.490842,2
1d2d46bf-5783-11ea-b304-86cbb67d2138,0.26679841897233203,0.11363636363636363,0.12450592885375494,0.2519762845849802,0.24308300395256918,0.243083,0.150183,0
1d2d46c9-5783-11ea-b304-86cbb67d2138,0.13043478260869565,0.17292490118577075,0.34881422924901184,0.17984189723320157,0.16600790513833993,0.348814,0.282051,0
1d2d46ce-5783-11ea-b304-86cbb67d2138,0.1966403162055336,0.06422924901185771,0.32707509881422925,0.25592885375494073,0.15612648221343872,0.19664,0.098901,0
1d2d46d3-5783-11ea-b304-86cbb67d2138,0.30632411067193677,0.12450592885375494,0.16798418972332016,0.08893280632411067,0.31126482213438733,0.311265,0.479853,2
1d2d46d8-5783-11ea-b304-86cbb67d2138,0.24110671936758893,0.17786561264822134,0.11067193675889328,0.16600790513833993,0.30434782608695654,0.166008,0.087912,0
1d2d46dd-5783-11ea-b304-86cbb67d2138,0.24604743083003952,0.21640316205533597,0.18478260869565216,0.17490118577075098,0.17786561264822134,0.174901,0.076923,0
1d2d46e2-5783-11ea-b304-86cbb67d2138,0.2509881422924901,0.233201581027668,0.13043478260869565,0.3300395256916996,0.05533596837944664,0.250988,0.216117,0
1d2d46e7-5783-11ea-b304-86cbb67d2138,0.2984189723320158,0.24604743083003952,0.12944664031620554,0.13438735177865613,0.1907114624505929,0.298419,0.142857,0
1d2d46ec-5783-11ea-b304-86cbb67d2138,0.22924901185770752,0.1966403162055336,0.2341897233201581,0.1482213438735178,0.191699604743083,0.23419,0.161172,0
1d2d46f1-5783-11ea-b304-86cbb67d2138,0.2015810276679842,0.1324110671936759,0.22924901185770752,0.19861660079051383,0.2381422924901186,0.238142,0.135531,0
1d2d46f6-5783-11ea-b304-86cbb67d2138,0.23616600790513834,0.11857707509881422,0.11956521739130435,0.37351778656126483,0.15217391304347827,0.373518,0.384615,2
1d2d46fb-5783-11ea-b304-86cbb67d2138,0.29347826086956524,0.21442687747035574,0.17984189723320157,0.17094861660079053,0.14130434782608695,0.179842,0.117216,0
1d2d4700-5783-11ea-b304-86cbb67d2138,0.2015810276679842,0.2756916996047431,0.1067193675889328,0.21640316205533597,0.19861660079051383,0.216403,0.043956,0
1d2d4706-5783-11ea-b304-86cbb67d2138,0.1808300395256917,0.16798418972332016,0.28063241106719367,0.13043478260869565,0.2391304347826087,0.18083,0.168498,0
1d2d470b-5783-11ea-b304-86cbb67d2138,0.06719367588932806,0.07806324110671936,0.1422924901185771,0.13142292490118576,0.5810276679841897,0.581028,0.641026,2
1d2d4710-5783-11ea-b304-86cbb67d2138,0.3695652173913043,0.12648221343873517,0.24703557312252963,0.11956521739130435,0.1373517786561265,0.119565,0.043956,0
1d2d4715-5783-11ea-b304-86cbb67d2138,0.3675889328063241,0.12351778656126482,0.23616600790513834,0.11363636363636363,0.15810276679841898,0.113636,-0.014652,0
1d2d473b-5783-11ea-b304-86cbb67d2138,0.4150197628458498,0.15711462450592886,0.11758893280632411,0.13142292490118576,0.17885375494071146,0.41502,0.3663,1
1d2d473c-5783-11ea-b304-86cbb67d2138,0.17885375494071146,0.0800395256916996,0.19466403162055335,0.24308300395256918,0.30335968379446643,0.194664,0.032967,0
1d2d473d-5783-11ea-b304-86cbb67d2138,0.21739130434782608,0.2519762845849802,0.2075098814229249,0.16996047430830039,0.15118577075098813,0.16996,0.025641,0
1d2d473e-5783-11ea-b304-86cbb67d2138,0.08399209486166008,0.10573122529644269,0.12549407114624506,0.4525691699604743,0.23221343873517786,0.452569,0.461538,2
1d2d473f-5783-11ea-b304-86cbb67d2138,0.17193675889328064,0.20948616600790515,0.37549407114624506,0.1324110671936759,0.11067193675889328,0.209486,0.175824,0
1d2d4740-5783-11ea-b304-86cbb67d2138,0.191699604743083,0.14031620553359683,0.1432806324110672,0.383399209486166,0.14031620553359683,0.383399,0.457875,2
1d2d4741-5783-11ea-b304-86cbb67d2138,0.3132411067193676,0.18280632411067194,0.16897233201581027,0.17193675889328064,0.16304347826086957,0.168972,0.080586,0
1d2d4742-5783-11ea-b304-86cbb67d2138,0.10375494071146245,0.20553359683794467,0.25296442687747034,0.16106719367588934,0.2737154150197628,0.252964,0.410256,2
1d2d4750-5783-11ea-b304-86cbb67d2138,0.12648221343873517,0.16304347826086957,0.40118577075098816,0.11067193675889328,0.1966403162055336,0.401186,0.391941,2
1d2d4755-5783-11ea-b304-86cbb67d2138,0.3547430830039526,0.08498023715415019,0.11561264822134387,0.11166007905138339,0.33201581027667987,0.354743,0.377289,0
1d2d475a-5783-11ea-b304-86cbb67d2138,0.20553359683794467,0.1590909090909091,0.31719367588932806,0.09683794466403162,0.22035573122529645,0.205534,0.21978,0
1d2d475f-5783-11ea-b304-86cbb67d2138,0.14723320158102768,0.3774703557312253,0.11264822134387352,0.1482213438735178,0.21442687747035574,0.37747,0.263736,0
1d2d4764-5783-11ea-b304-86cbb67d2138,0.3547430830039526,0.22233201581027667,0.11956521739130435,0.1590909090909091,0.1422924901185771,0.159091,0.197802,0
1d2d4769-5783-11ea-b304-86cbb67d2138,0.3705533596837945,0.15019762845849802,0.18675889328063242,0.20454545454545456,0.08695652173913043,0.204545,0.223443,0
1d2d476e-5783-11ea-b304-86cbb67d2138,0.18675889328063242,0.12648221343873517,0.18181818181818182,0.2717391304347826,0.23122529644268774,0.231225,0.18315,0
1d2d4773-5783-11ea-b304-86cbb67d2138,0.1551383399209486,0.3290513833992095,0.10968379446640317,0.09683794466403162,0.308300395256917,0.329051,0.520147,2
1d2d469d-5783-11ea-b304-86cbb67d2138,0.14864864864864866,0.1891891891891892,0.17567567567567569,0.24324324324324326,0.22972972972972974,0.22973,-0.081081,0
1d2d46a2-5783-11ea-b304-86cbb67d2138,0.4189189189189189,0.24324324324324326,0.0945945945945946,0.06756756756756757,0.16216216216216217,0.418919,0.189189,0
1d2d46a7-5783-11ea-b304-86cbb67d2138,0.1891891891891892,0.12162162162162163,0.32432432432432434,0.1891891891891892,0.17567567567567569,0.324324,0.162162,0
1d2d46ac-5783-11ea-b304-86cbb67d2138,0.20270270270270271,0.21621621621621623,0.22972972972972974,0.20270270270270271,0.14864864864864866,0.216216,0.27027,0
1d2d46b1-5783-11ea-b304-86cbb67d2138,0.1891891891891892,0.14864864864864866,0.17567567567567569,0.25675675675675674,0.21621621621621623,0.148649,0.081081,0
1d2d46b6-5783-11ea-b304-86cbb67d2138,0.06756756756756757,0.16216216216216217,0.08108108108108109,0.33783783783783783,0.35135135135135137,0.351351,0.216216,0
1d2d46bb-5783-11ea-b304-86cbb67d2138,0.25675675675675674,0.20270270270270271,0.35135135135135137,0.14864864864864866,0.04054054054054054,0.351351,0.216216,0
1d2d46c0-5783-11ea-b304-86cbb67d2138,0.04054054054054054,0.2972972972972973,0.21621621621621623,0.1891891891891892,0.24324324324324326,0.216216,0.162162,0
1d2d46ca-5783-11ea-b304-86cbb67d2138,0.14864864864864866,0.36486486486486486,0.1891891891891892,0.17567567567567569,0.10810810810810811,0.364865,0.081081,0
1d2d46cf-5783-11ea-b304-86cbb67d2138,0.17567567567567569,0.1891891891891892,0.24324324324324326,0.20270270270270271,0.1891891891891892,0.243243,0.216216,0
1d2d46d4-5783-11ea-b304-86cbb67d2138,0.0945945945945946,0.21621621621621623,0.2702702702702703,0.24324324324324326,0.14864864864864866,0.243243,0.162162,0
1d2d46d9-5783-11ea-b304-86cbb67d2138,0.17567567567567569,0.1891891891891892,0.17567567567567569,0.10810810810810811,0.35135135135135137,0.175676,-0.027027,0
1d2d46de-5783-11ea-b304-86cbb67d2138,0.24324324324324326,0.08108108108108109,0.20270270270270271,0.22972972972972974,0.24324324324324326,0.243243,0.162162,0
1d2d46e3-5783-11ea-b304-86cbb67d2138,0.02702702702702703,0.6486486486486487,0.0945945945945946,0.14864864864864866,0.08108108108108109,0.648649,0.324324,2
1d2d46e8-5783-11ea-b304-86cbb67d2138,0.24324324324324326,0.17567567567567569,0.14864864864864866,0.20270270270270271,0.22972972972972974,0.202703,0.135135,0
1d2d46ed-5783-11ea-b304-86cbb67d2138,0.28378378378378377,0.21621621621621623,0.20270270270270271,0.13513513513513514,0.16216216216216217,0.202703,0.081081,0
1d2d46f2-5783-11ea-b304-86cbb67d2138,0.2972972972972973,0.16216216216216217,0.25675675675675674,0.10810810810810811,0.16216216216216217,0.297297,0.108108,0
1d2d46f7-5783-11ea-b304-86cbb67d2138,0.28378378378378377,0.25675675675675674,0.17567567567567569,0.1891891891891892,0.0945945945945946,0.256757,0.081081,0
1d2d46fc-5783-11ea-b304-86cbb67d2138,0.3108108108108108,0.1891891891891892,0.24324324324324326,0.08108108108108109,0.17567567567567569,0.243243,0.108108,0
1d2d4701-5783-11ea-b304-86cbb67d2138,0.13513513513513514,0.3108108108108108,0.1891891891891892,0.1891891891891892,0.17567567567567569,0.135135,0.054054,0
1d2d4707-5783-11ea-b304-86cbb67d2138,0.1891891891891892,0.24324324324324326,0.1891891891891892,0.17567567567567569,0.1891891891891892,0.189189,0.108108,0
1d2d470c-5783-11ea-b304-86cbb67d2138,0.22972972972972974,0.22972972972972974,0.22972972972972974,0.1891891891891892,0.10810810810810811,0.22973,0.081081,0
1d2d4711-5783-11ea-b304-86cbb67d2138,0.20270270270270271,0.24324324324324326,0.24324324324324326,0.20270270270270271,0.10810810810810811,0.243243,0.108108,0
1d2d4716-5783-11ea-b304-86cbb67d2138,0.12162162162162163,0.2972972972972973,0.17567567567567569,0.16216216216216217,0.24324324324324326,0.121622,0.027027,0
1d2d4744-5783-11ea-b304-86cbb67d2138,0.06756756756756757,0.24324324324324326,0.22972972972972974,0.20270270270270271,0.25675675675675674,0.243243,0.216216,0
1d2d4745-5783-11ea-b304-86cbb67d2138,0.25675675675675674,0.13513513513513514,0.22972972972972974,0.21621621621621623,0.16216216216216217,0.256757,0.027027,0
1d2d4746-5783-11ea-b304-86cbb67d2138,0.17567567567567569,0.2702702702702703,0.10810810810810811,0.2702702702702703,0.16216216216216217,0.27027,0.108108,0
1d2d4747-5783-11ea-b304-86cbb67d2138,0.1891891891891892,0.24324324324324326,0.20270270270270271,0.21621621621621623,0.14864864864864866,0.202703,0.189189,0
1d2d4748-5783-11ea-b304-86cbb67d2138,0.20270270270270271,0.14864864864864866,0.1891891891891892,0.35135135135135137,0.10810810810810811,0.189189,0.054054,0
1d2d4749-5783-11ea-b304-86cbb67d2138,0.24324324324324326,0.14864864864864866,0.25675675675675674,0.16216216216216217,0.1891891891891892,0.148649,0.189189,0
1d2d474a-5783-11ea-b304-86cbb67d2138,0.21621621621621623,0.20270270270270271,0.22972972972972974,0.16216216216216217,0.1891891891891892,0.202703,-0.027027,0
1d2d474b-5783-11ea-b304-86cbb67d2138,0.14864864864864866,0.1891891891891892,0.22972972972972974,0.22972972972972974,0.20270270270270271,0.22973,0.189189,0
1d2d4751-5783-11ea-b304-86cbb67d2138,0.16216216216216217,0.13513513513513514,0.12162162162162163,0.2972972972972973,0.28378378378378377,0.297297,0.27027,0
1d2d4756-5783-11ea-b304-86cbb67d2138,0.10810810810810811,0.3108108108108108,0.17567567567567569,0.20270270270270271,0.1891891891891892,0.189189,0.162162,0
1d2d475b-5783-11ea-b304-86cbb67d2138,0.1891891891891892,0.13513513513513514,0.17567567567567569,0.32432432432432434,0.17567567567567569,0.324324,0.378378,2
1d2d4760-5783-11ea-b304-86cbb67d2138,0.16216216216216217,0.1891891891891892,0.24324324324324326,0.24324324324324326,0.16216216216216217,0.162162,0.108108,0
1d2d4765-5783-11ea-b304-86cbb67d2138,0.17567567567567569,0.14864864864864866,0.36486486486486486,0.14864864864864866,0.16216216216216217,0.364865,0.297297,2
1d2d476a-5783-11ea-b304-86cbb67d2138,0.21621621621621623,0.16216216216216217,0.20270270270270271,0.22972972972972974,0.1891891891891892,0.202703,0.189189,0
1d2d476f-5783-11ea-b304-86cbb67d2138,0.16216216216216217,0.1891891891891892,0.21621621621621623,0.25675675675675674,0.16216216216216217,0.216216,0.108108,0
1d2d4774-5783-11ea-b304-86cbb67d2138,0.16216216216216217,0.2972972972972973,0.2702702702702703,0.10810810810810811,0.16216216216216217,0.27027,0.216216,0
1d2d477b-5783-11ea-b304-86cbb67d2138,0.06878306878306878,0.09171075837742504,0.35802469135802467,0.26102292768959434,0.2204585537918871,0.358025,0.424837,2
1d2d4780-5783-11ea-b304-86cbb67d2138,0.19753086419753085,0.2892416225749559,0.14109347442680775,0.1693121693121693,0.20282186948853614,0.289242,0.163399,0
1d2d4795-5783-11ea-b304-86cbb67d2138,0.15343915343915343,0.20458553791887124,0.3562610229276896,0.164021164021164,0.12169312169312169,0.356261,0.27451,0
1d2d4796-5783-11ea-b304-86cbb67d2138,0.32451499118165783,0.04585537918871252,0.05114638447971781,0.09876543209876543,0.47971781305114636,0.479718,0.359477,2
1d2d4797-5783-11ea-b304-86cbb67d2138,0.1111111111111111,0.13580246913580246,0.2751322751322751,0.3474426807760141,0.13051146384479717,0.347443,0.470588,2
1d2d4798-5783-11ea-b304-86cbb67d2138,0.13051146384479717,0.15167548500881833,0.14991181657848324,0.19223985890652556,0.37566137566137564,0.375661,0.215686,0
1d2d4799-5783-11ea-b304-86cbb67d2138,0.04585537918871252,0.21516754850088182,0.2804232804232804,0.30864197530864196,0.14991181657848324,0.215168,0.254902,0
1d2d479a-5783-11ea-b304-86cbb67d2138,0.2945326278659612,0.13580246913580246,0.17989417989417988,0.20282186948853614,0.18694885361552027,0.186949,0.196078,0
1d2d47be-5783-11ea-b304-86cbb67d2138,0.18518518518518517,0.11992945326278659,0.08641975308641975,0.5079365079365079,0.09876543209876543,0.507937,0.575163,2
1d2d47bf-5783-11ea-b304-86cbb67d2138,0.10934744268077601,0.32098765432098764,0.06878306878306878,0.2998236331569665,0.20105820105820105,0.320988,0.490196,2
1d2d47c0-5783-11ea-b304-86cbb67d2138,0.07231040564373897,0.11816578483245149,0.4973544973544973,0.13051146384479717,0.18165784832451498,0.07231,-0.058824,0
1d2d47c1-5783-11ea-b304-86cbb67d2138,0.08641975308641975,0.019400352733686066,0.3421516754850088,0.47442680776014107,0.07760141093474426,0.342152,0.169935,0
1d2d47c2-5783-11ea-b304-86cbb67d2138,0.5890652557319224,0.06172839506172839,0.13227513227513227,0.08994708994708994,0.12698412698412698,0.589065,0.575163,1
1d2d47c3-5783-11ea-b304-86cbb67d2138,0.18694885361552027,0.2857142857142857,0.10934744268077601,0.2857142857142857,0.13227513227513227,0.285714,0.183007,0
1d2d47c4-5783-11ea-b304-86cbb67d2138,0.18871252204585537,0.21164021164021163,0.15343915343915343,0.345679012345679,0.09876543209876543,0.345679,0.228758,0
1d2d47c5-5783-11ea-b304-86cbb67d2138,0.02292768959435626,0.8518518518518519,0.042328042328042326,0.04938271604938271,0.03350970017636684,0.851852,0.359477,2
1e6a40d6-5783-11ea-b304-86cbb67d2138,0.2257495590828924,0.1710758377425044,0.3968253968253968,0.07407407407407407,0.13227513227513227,0.396825,0.45098,2
1e6a40db-5783-11ea-b304-86cbb67d2138,0.1675485008818342,0.14814814814814814,0.49029982363315694,0.06701940035273368,0.12522045855379188,0.4903,0.575163,2
1e6a40e0-5783-11ea-b304-86cbb67d2138,0.21340388007054673,0.15167548500881833,0.47442680776014107,0.05291005291005291,0.10758377425044091,0.474427,0.477124,2
1e6a40e5-5783-11ea-b304-86cbb67d2138,0.31216931216931215,0.07407407407407407,0.17989417989417988,0.3262786596119929,0.10229276895943562,0.312169,0.183007,0
1e6a40ea-5783-11ea-b304-86cbb67d2138,0.6190476190476191,0.08994708994708994,0.06172839506172839,0.12522045855379188,0.10405643738977072,0.619048,0.555556,1
1e6a40ef-5783-11ea-b304-86cbb67d2138,0.10052910052910052,0.3421516754850088,0.23633156966490299,0.13403880070546736,0.18694885361552027,0.236332,0.045752,0
1e6a40f4-5783-11ea-b304-86cbb67d2138,0.20987654320987653,0.14109347442680775,0.1781305114638448,0.25220458553791886,0.21693121693121692,0.178131,-0.019608,0
1e6a40f9-5783-11ea-b304-86cbb67d2138,0.49382716049382713,0.0582010582010582,0.11992945326278659,0.25749559082892415,0.06878306878306878,0.257496,0.254902,0
1e6a4103-5783-11ea-b304-86cbb67d2138,0.0582010582010582,0.12169312169312169,0.6084656084656085,0.07760141093474426,0.13403880070546736,0.608466,0.398693,2
1e6a4108-5783-11ea-b304-86cbb67d2138,0.6472663139329806,0.20105820105820105,0.06525573192239859,0.03880070546737213,0.04585537918871252,0.647266,0.555556,1
1e6a410d-5783-11ea-b304-86cbb67d2138,0.32098765432098764,0.26455026455026454,0.14285714285714285,0.15343915343915343,0.11816578483245149,0.320988,0.124183,0
1e6a4112-5783-11ea-b304-86cbb67d2138,0.7954144620811288,0.019400352733686066,0.05114638447971781,0.08641975308641975,0.047619047619047616,0.795414,0.411765,1
1e6a4117-5783-11ea-b304-86cbb67d2138,0.2204585537918871,0.15343915343915343,0.07583774250440917,0.20634920634920634,0.3439153439153439,0.220459,0.228758,0
1e6a411c-5783-11ea-b304-86cbb67d2138,0.09700176366843033,0.14109347442680775,0.11816578483245149,0.3403880070546737,0.30158730158730157,0.118166,-0.045752,0
1e6a4126-5783-11ea-b304-86cbb67d2138,0.43209876543209874,0.18342151675485008,0.06525573192239859,0.1746031746031746,0.14462081128747795,0.432099,0.437908,1
1e6a412b-5783-11ea-b304-86cbb67d2138,0.291005291005291,0.24691358024691357,0.19400352733686066,0.10934744268077601,0.15873015873015872,0.291005,0.287582,0
1e6a4130-5783-11ea-b304-86cbb67d2138,0.09171075837742504,0.3298059964726631,0.09700176366843033,0.04409171075837742,0.43738977072310403,0.329806,0.20915,0
1e6a4135-5783-11ea-b304-86cbb67d2138,0.36155202821869487,0.13932980599647266,0.20458553791887124,0.08465608465608465,0.20987654320987653,0.204586,0.130719,0
1e6a413a-5783-11ea-b304-86cbb67d2138,0.02292768959435626,0.07407407407407407,0.8218694885361552,0.05114638447971781,0.02821869488536155,0.821869,0.431373,2
1e6a413f-5783-11ea-b304-86cbb67d2138,0.18342151675485008,0.06525573192239859,0.5185185185185185,0.12698412698412698,0.10582010582010581,0.183422,0.058824,0
1e6a4144-5783-11ea-b304-86cbb67d2138,0.19753086419753085,0.04585537918871252,0.5185185185185185,0.059964726631393295,0.1781305114638448,0.518519,0.359477,2
1e6a4149-5783-11ea-b304-86cbb67d2138,0.31040564373897706,0.14814814814814814,0.25573192239858905,0.19047619047619047,0.09523809523809523,0.255732,0.228758,0
1e6a4153-5783-11ea-b304-86cbb67d2138,0.13580246913580246,0.19576719576719576,0.3262786596119929,0.2257495590828924,0.1164021164021164,0.326279,0.248366,0
1e6a4158-5783-11ea-b304-86cbb67d2138,0.14638447971781304,0.14638447971781304,0.43562610229276894,0.14462081128747795,0.12698412698412698,0.435626,0.542484,2
